"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.00292591307667011,0.00253226404221403,0.00198726298185908,0.00290603156718665,0.00453217766201375,0.00425763554246318,0.00553722752172005,0.00321234089880016,0.00166250480704856,0.002872325574605,0.000918149016225467,0.000413389529999867,0.00133511651386386,0.000306341169856584,0.00980498893936228,0.0102466206246026,0.0150685675480187,0.0243600861789127,0.00868366393884527,0.0167448667275528,0.00858125286151271,0.0110060953052221,0.013230378223935,0.00845708592701229
0.00267607939000452,0.0035131928824099,0.00306040655785194,0.00363782319661091,0.004226440356456,0.00298664567988702,0.00426402471349114,0.00381406520350042,0.00324283660438016,0.00299978803237997,0.00213959897490138,0.000341278454031085,0.00116277884588452,0.000381896925921626,0.00517648922613355,0.0109129925909568,0.0127824838133775,0.0177920722594814,0.00885390175875417,0.0105361266214931,0.00673763061731583,0.00959210766797084,0.011999905827813,0.00745099677100247
0.00136907379873123,0.00234226821412806,0.0010915654805945,0.00223925626747769,0.00334476816490574,0.00208377104619379,0.00374018346369105,0.00293334620360477,0.00316815605091233,0.00139890935525234,0,0.000196560458263521,0.00334974663669315,0.00299930373737006,0.0102630570663646,0.0203645401127111,0.0315079233329473,0.031857025332341,0.00470878009511183,0.00551715026262974,0.00418336913954442,0.006968654747922,0.00836782329030233,0.00347229649920871
0.00395201876419025,0.00931778405006387,0.0046713481409552,0.00540851457221887,0.00461515997659826,0.00633772377570809,0.00941589078016199,0.00192255630871287,0.00318430252552555,0.00399370283285245,0.00960409530900539,0.000895843932422246,0.00157012399335854,0.00143821716577203,0.00527206233927466,0.0129158760136798,0.0246760710466518,0.0232020637250665,0.0156585586798148,0.0261115887736907,0.0137655253762644,0.0208014079644971,0.020654786038698,0.0104111153125586
0.00348976524877712,0.00401817121745607,0.00339553320953307,0.00458007541973425,0.00776955168595838,0.00570246518794464,0.0066856804143688,0.00383864787843744,0.00264425418037922,0.00334165135537903,0.00087295638273234,0.000508625648575186,0.00162301549276957,0.0014855867966434,0.00483963072608028,0.00929231622439856,0.0130565632921084,0.0136184841702657,0.00551124105218855,0.0113623012525414,0.0121739799303024,0.0147917961077501,0.017283894753823,0.0107182081830766
0.00268676263698312,0.00417314139368922,0.00338795145965746,0.00493429530614564,0.0051858403462656,0.00626239537614248,0.00974841463145534,0.00389746036161115,0.00362080504770594,0.00470223929166803,0.00435969150616954,0.000170921314871687,0.0010307499608284,0.00147840565517667,0.00631155586019914,0.00818662313471616,0.00508205211599097,0.0375850717420431,0.00521092356880795,0.00806173311089486,0.00831988232299506,0.0120618979732451,0.0147282373449006,0.0083680359603725
0.00121990080729708,0.00316713986125917,0.0026121588802796,0.00363251556619921,0.00775855939884876,0.0075986027086162,0.00446918134184262,0.00696075800367885,0.00596639166682032,0.00343238694380636,0.00890107733280303,0.00060502046601575,0.00413700663155603,0.00136460977310622,0.00376487419763406,0.0101942996106957,0.00817485159242168,0.00452404375043243,0.00395976142353325,0.0117386725507455,0.0100664438644749,0.00900361394900199,0.00613696704408679,0.00490302900229727
0.00574956562382204,0.0106976894604058,0.00553064789801021,0.00902672447887729,0.0105779503487382,0.016088865201418,0.00985398195056223,0.0130171567315458,0.00596945904345208,0.00748167897701589,0.0129418431289771,0.000852879085902488,0.00462381058540322,0.00102984007767175,0.00358738122786657,0.00366801778123893,0.0040297664162617,0.0179653757655007,0.00932535804970053,0.0207430438855018,0.0104415520858083,0.0152529087894305,0.0135146492173166,0.0193687589052702
0.00137001839706334,0.00237969155056488,0.00137229074563188,0.00293802765220051,0.00409711201771261,0.00345544411857919,0.00370714594710427,0.00411445174312787,0.00293507900350357,0.00145517420982088,0.0041825109324438,0.000345772434427848,0.00349663755936001,0.0012524300641289,0.00307455515380877,0.0077919148597997,0.0063367543226182,0.00677742250913038,0.00492183804356981,0.0111623988149653,0.00543659752105092,0.00453666054738037,0.00326198589022098,0.00402785288869468
0.00172614020379352,0.00615915993216632,0.00230748386173055,0.00606219821168155,0.00844208239697317,0.0100841171295036,0.0180667921768443,0.00563256386118675,0.00362472753964971,0.0114286974273262,0.023585499565348,0.00207187355225406,0.0171707500949335,0.00312256417564516,0.00684351353668966,0.0113937939059349,0.0104347736580996,0.0086250259611847,0.00421251601725326,0.0239944460577932,0.0151253111870687,0.00785717640170124,0.00619599305494321,0.00782998792062788
0.00289666082010807,0.00505454160613789,0.00250854759060455,0.00485599418100242,0.00761151677397136,0.00703528955631298,0.00502305923792946,0.00628774369223632,0.00248383022504267,0.00378720357378617,0.00376910060134297,0.000867642871616006,0.00207373536509759,0.000831479765456546,0.0061455543256742,0.00881511399171294,0.0162709151600764,0.0203075740367224,0.00774257053658599,0.0101193104756164,0.00570978110386269,0.00683082183608174,0.0133754235528843,0.00999317754887031
0.00205858332899317,0.00269079397646808,0.00276057477892757,0.0047271123838495,0.00305759171423688,0.00453605780414363,0.00374188416368123,0.00217257661724627,0.00164771062342972,0.00168573131081538,0.00184794823257839,0.000196454799614117,0.000776265047156136,0.000289134793571538,0.00321157490545206,0.00514595854616927,0.0062199325151588,0.00972676222026284,0.00402771719391604,0.00313969791826798,0.00445879852402355,0.00487365865752988,0.00548989410468465,0.00611866740805027
0.00170987019458274,0.00263197044291247,0.00197879220718619,0.00266232164418049,0.00107694495052624,0.00118195188704469,0.00304509634051942,0.00286715758038027,0.00269335568781739,0.00090239127072449,0.00280101136575175,9.47067993497294e-05,0.00317760948652207,0.00090486087422158,0.0035738297481631,0.0112393226263321,0.0138655135833131,0.01610263726739,0.00858369684088458,0.0168358040508805,0.0116052835225632,0.00907732477578158,0.00388326313938065,0.0045958363950165
0.00293973602760226,0.00682062600909525,0.00258560471276154,0.00587091563474591,0.00319243191997217,0.00546505882173298,0.0065815987821856,0.00207273805380558,0.00152821268222154,0.00320888095713389,0.00119572547352395,0.00046647600603935,0.00283052238797795,0.00157123813079566,0.00701813788336977,0.0134967696895715,0.0250573805506861,0.0393426718892316,0.0115400001855734,0.0208280333965046,0.0173441578040622,0.0182189622047855,0.0159679187862032,0.00827179548328372
0.00441387765627818,0.00390380588004014,0.00230476781991705,0.00608450186210811,0.0041430386955856,0.00440925158831207,0.00753520592269529,0.0023976733825355,0.0020751256443736,0.00414659758230132,0.00403582598397768,0.000461781674812299,0.00299791861175647,0.000215262594291922,0.0098833765359876,0.0154495181248766,0.014390652014382,0.0313935666831389,0.0129914324638999,0.0224787861745641,0.0128209821927201,0.0183743540929035,0.0167266527943461,0.0108818973787616
0.00370720324604649,0.003018367050282,0.000988630995298508,0.00190170736677356,0.00415872278412015,0.00380192012091338,0.0077256348878143,0.00398676029776819,0.0055603484408335,0.0045561563953408,0.00566920764475645,0.000584016818643593,0.00281880624805527,0.00145393010452707,0.00550458468549883,0.0218695469162087,0.0165754463381259,0.0244790498282831,0.0107657983463647,0.019162732543356,0.00977123916526967,0.0137500782109497,0.0112961568593838,0.00899165893679831
0.00318792027439623,0.00238119934331562,0.00212249991251241,0.00401685351506812,0.00302592707967643,0.0024590533453939,0.00427635152761547,0.00162126596673444,0.00180678322000027,0.000698256168732547,0.00176406309376324,1.90997523007394e-05,0.00257955729978923,0.000604204654845419,0.00577190469896186,0.0146039297684246,0.0249286480870278,0.0197272706648277,0.00698512953421348,0.0103706630962349,0.0061544530455551,0.00725786771357643,0.0111966701273765,0.00936366502287356
0.00398117528049053,0.00317712708517858,0.00338373495897472,0.00816482906712193,0.00333069016161398,0.00385474858215922,0.00476545034214063,0.00608413144462217,0.00387008183339812,0.000998936967410185,0.00344593040466968,0.000393840620887206,0.000216538938594117,0.000354971942698647,0.00237467729129499,0.0115953744820843,0.00709952881914024,0.00764405005759243,0.00608648042004493,0.0124114677210723,0.0081940259469846,0.010419611133386,0.0115035348315931,0.0101840051167378
0.002430040494335,0.00157086214667007,0.00089665987899944,0.00103443018451659,0.00287594629567113,0.00498426910420373,0.00306303166659131,0.00241507764666005,0.000820723756394661,0.00175525186614005,0.000857960101238735,0.000128235817289758,0.00225214269107107,0.000778573396861366,0.00378542342079878,0.00854615921094621,0.0147322329043158,0.0181697539757224,0.0091692104850795,0.0151528486030904,0.0120083330900421,0.0102324839909787,0.00825491360907778,0.00649175351996891
0.00137199891774772,0.00236346271562754,0.00131410614518582,0.00301295905039694,0.00192647683159805,0.00216760564387046,0.00407913978657071,0.00149751974215595,0.00121992324083217,0.000476405429825427,0.000166459907180043,0.000166891253934849,0.000465053948649136,0.00057634440125129,0.00881960729443314,0.0121243786000783,0.0168471289774288,0.0305354036191099,0.00872922177777804,0.00881479069960243,0.00557783910766625,0.005498169635286,0.00889094154543565,0.00338764959466627
0.00157725749414279,0.00181759045210271,0.00333162994414139,0.00437901776339098,0.00456756984306181,0.00490825789014785,0.011969656257831,0.00855038454950302,0.00525707895778122,0.00243520059145682,0.00998899219845681,0.000435201112615156,0.00604664414617285,0.00112139369442565,0.00317384881618251,0.00731816581296805,0.0080550332991898,0.00637044766578259,0.00627576788728353,0.0213873787840102,0.00934278029856533,0.00593536076931415,0.004373157502094,0.00606431292550808
0.00260006211880435,0.00749796377142341,0.00572988986286312,0.013198657525083,0.0192392631349378,0.0216795828097151,0.0164070394843704,0.0252430684814844,0.0196477114538212,0.0204041958417941,0.0393265176157314,0.00272394660273707,0.0171336116320683,0.004225345244964,0.00832052392061423,0.00706927144037417,0.00466115759190262,0.00348208867156565,0.00123606791932752,0.00367137000014358,0.00416946804986329,0.00236349737989247,0.00309099033251558,0.0047656896869859
0.0330397105009605,0.00350860077191743,0.00316912251141473,0.00254537952258719,0.0019961305031252,0.0270533591049926,0.0238958810418049,0.0335051023860535,0.0327709090867011,0.30441907186117,0.0616210236708012,0.0526733666885045,0.290727577830821,0.0167720252803836,0.0170854393271018,0.0255915620030888,0.018092406849246,0.0104122927377179,0.0139833446079138,0.0172972997230803,0.0273765011943428,0.136308575504156,0.0797701071973875,0.058360284635274
0.00719370418014076,0.0228047690598017,0.0067004834827602,0.012935513273866,0.0188105216460893,0.0260019031224747,0.0209845086771582,0.00908819106472695,0.0158746371868086,0.0227890897542474,0.0297499135955913,0.00237448560122163,0.0171047767300578,0.00431383819642035,0.00765275842435765,0.00570371342962381,0.0027829866074756,0.00155995293756214,0.00317090668355708,0.00324645813648374,0.00495406366395559,0.00386644495184723,0.0115019302384237,0.0099218478214176
