"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.059353482389944,0.0277199265154378,0.00119845043324537,0.0133162668632197,0.00933169360482411,0.0176533221911503,0.0434585718517974,0.827530064704631,0.00624170551776982,0.0522840153288964,0.0244768379463671,0.0304565285742518,0.00810576930305784,0.0366269163628875,0.00589201772991331,0.461743100289327,0.011616632608233,0.00570635548434468,0.635169670802785,0.147650097962052,0.00600036281232759,0.0073696310295113,0.134315985536468,0.111246117657806
0.0312714547890903,0.0386372427882996,0.000621135132048654,0.00339945990618596,0.0023589930833747,0.00845685445246591,0.110220749814157,0.00184580372570212,0.00444755580607071,0.0297631312412609,0.00339478443412684,0.0154076635944652,0.00831280404686057,0.261263751052784,0.0184153651702679,0.0148820683882145,0.00825666634749031,0.0207037357253932,0.000742126733651696,0.0263065021931727,0.00318642129196347,0.00482093008270255,0.0385792209585537,0.0682305505640874
0.0597714233983413,0.039582788217583,0.00246358836047319,0.00527483192895961,0.0067257416586798,0.0379064548533184,0.0790916053092288,0.0247836783767274,0.012274653896783,0.0968007114183662,0.0153069254037013,0.0706222255814172,0.052871535883033,0.0714164597066784,0.0640328730935784,0.0533305031136645,0.0124149889142162,0.138479963168767,0.00438332916937588,0.0383236560400448,0.00411570779437517,0.0111654425397528,0.0431220336127003,0.0352664409871396
0.0431251283653344,0.0304837301464292,0.000887447727988392,0.000945329793292412,0.00298587206289325,0.00632502379249144,0.0260724076187961,0.00798078444786825,0.002463404208733,0.0245532412142461,0.0195333344812214,0.0127502496260653,0.0208349993045813,0.0197400754394552,0.00680698802050508,0.0475684605330829,0.0350806476183399,0.00691833025929792,0.00115499126913319,0.0416613178958694,0.00336985005790565,0.00176584487820974,0.0389645326658418,0.0889320192781228
0.0824709140039613,0.0646247369637506,0.000441885629803175,0.000935848378800028,0.923911095902137,0.00881076281151354,0.0245953164611837,0.00453931953450964,0.00807082073524855,0.047972037858851,0.789830653081488,0.281311431508869,0.00712887049446762,0.0401386490384633,0.0144891374075646,0.0296929881763782,0.00617246331377754,0.029503663162983,0.00106696145680013,0.232746166902692,0.0160549877351594,0.00780539924010509,0.0528927020970202,0.0627496308697129
0.0651056162335929,0.0521428118243068,0.000913812928205026,0.000723643030532371,0.0051796457169904,0.249634327368922,0.0362684480806841,0.0623581206790051,0.0828238201641564,0.100806162526291,0.0192527342139235,0.247745358430234,0.0259807545696391,0.115095541237242,0.0907274139013587,0.0203401960962546,0.00680443049006788,0.0640561711877434,0.0183005738013852,0.230313116083162,0.0297851291796202,0.00685132710775263,0.0458012673877183,0.159885631237979
0.0481389448139407,0.0233852656504224,0.693397013534176,0.00112763353211853,0.0103966674068209,0.00619171355160193,0.0177339753543544,0.00772035714286613,0.00696365541956877,0.0467738529632001,0.0127007190455283,0.0213133202619196,0.00919820274931165,0.0257062775105997,0.360958107904846,0.0311398041170094,0.0173143586052399,0.00657816510891975,0.00148565742077065,0.0496968720707995,0.00420013803716263,0.00391149785420206,0.0362349256629344,0.0571313799825754
0.423697852931637,0.587106592234421,0.102216788855983,0.00309681514907314,0.0152045605234819,0.0550575156940735,0.29284826236978,0.00784007943629263,0.787852108112885,0.218950529455108,0.0165374939780362,0.231957492386849,0.108463591495646,0.250879793584963,0.407706454821926,0.189132521948556,0.141717826133241,0.67546043614219,0.00847168890418671,0.0366905150806557,0.198227610487422,0.0143181108125026,0.315460918744197,0.0621423419375405
0.0246357773744859,0.0290807297995857,0.000673306553121005,0.056495760574799,0.00907421159985013,0.0948319162181611,0.12174216229532,0.0353560251123539,0.00573708362366798,0.0876874289258827,0.0173701100881129,0.0244973861352328,0.0135137163719463,0.100383192616116,0.00924089087996479,0.0325659077442978,0.0360370541257783,0.0280710816463965,0.00127304656692513,0.0288869293416615,0.00756496705694653,0.0114626543128785,0.0476879060138812,0.0465024140990787
0.0806338118009379,0.0326726358752845,0.186887856255937,0.908248611595648,0.00526848319768384,0.507259086120588,0.178372177705966,0.0084067666728025,0.0485535599278453,0.255433310670967,0.0739943341490404,0.0259130942245082,0.631389133201315,0.0561482290688165,0.0102022212003664,0.0506540886727168,0.712022787019381,0.0120840415987891,0.326799751743893,0.0764674088604194,0.715655194019309,0.921054359915708,0.178462603631747,0.0921220206936788
0.0248443502087214,0.0420330183592204,0.000737582271901522,0.000472269926376202,0.00150245269598524,0.00265962785368347,0.0363613213768879,0.00483084606544222,0.00470322376405472,0.0166047100545592,0.00233504873309198,0.00999537303387555,0.0952348094915304,0.0125524692751995,0.00424146334968537,0.0406074040492651,0.00761519923663597,0.00700420972536018,0.000578544809615682,0.0490346618580444,0.00938229546457821,0.00479230107084127,0.0306956490392525,0.0432682705045442
0.0569512436900131,0.0325305216252593,0.00956113231711855,0.00596352932099518,0.00806058254727875,0.00521339509203066,0.0332350017618454,0.00680815410179915,0.029868408823217,0.0223708683423725,0.00526702444536169,0.028029876642313,0.0189658130886117,0.0100486451067955,0.00728706652002381,0.028342956871233,0.00494694558759912,0.0054338467898157,0.000573657321478114,0.0422227557114273,0.00245733606323022,0.0046825011558329,0.0377822546496848,0.172523182187735
