"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.0551779240995776,0.027868888715976,0.00129348549267785,0.0129351383924441,0.00962037607346924,0.0189899644013786,0.0534960033099826,0.810499324269384,0.00800445374868554,0.057095618475726,0.0232308639559886,0.0348783939285463,0.0107988680376789,0.0343647499044718,0.00736220877306171,0.421834824864978,0.011243325592732,0.00875649323350938,0.631028679380064,0.183416031967379,0.00804450642231767,0.00884516659911721,0.112527045817742,0.0971702620262084
0.0326935274165119,0.0500959727359868,0.000930879902748054,0.00369017537073451,0.00362411840731411,0.0104592356354729,0.0974494835662777,0.00219105538626685,0.00697750454516071,0.0328875672918838,0.00429635719120645,0.0223668671993673,0.0116870122022244,0.247083777753547,0.0185754205138589,0.0174090829050493,0.01212150484737,0.0239512531565048,0.00125031458417356,0.0360227276322035,0.00553581519010017,0.00829357541949534,0.0435468152217371,0.0581196599503004
0.0550699004248812,0.055617499832671,0.0033433843824818,0.0051930539340217,0.00742783969974839,0.037231497717327,0.0850390280377927,0.0331670581888059,0.0141864792804033,0.100170934657867,0.0228974279995799,0.0667151120085074,0.0556494275360894,0.0714511030399859,0.0616022733418519,0.0487420086198345,0.0192255120968258,0.135835578859663,0.00568965393268177,0.0461474635355472,0.00605753125869581,0.0133808206052844,0.0561416024372371,0.0393691992290864
0.0430590688465231,0.0368092471761819,0.00110445324530858,0.00122400991411105,0.00339221292578515,0.00707018043222895,0.0353866783357143,0.00823453293855923,0.0025586542865114,0.0222524511294658,0.0186466683446572,0.0160167067481847,0.0201900172990574,0.0212511713120802,0.00864027634273,0.0455022100127304,0.0341251538012988,0.00896322780418863,0.00184253119199134,0.0513559074585055,0.00433860211878781,0.0023766193542653,0.0367224950699537,0.072170557196864
0.0761825978563845,0.0742388894745721,0.00062490223743412,0.00131970658742078,0.915652357894387,0.0109901040790762,0.0311948826094754,0.00648108624219805,0.00771009870949456,0.0503488455823979,0.767473635833724,0.264741122605617,0.0080903908860682,0.048419665143648,0.0214941279417649,0.0423824504878182,0.00803637784570032,0.0389622833122368,0.0015975299447586,0.19179312367073,0.0159836274869664,0.00828219179052024,0.0562584805507986,0.0676265944842666
0.0615751739220122,0.0578828924994735,0.00105397984575103,0.000944172120905095,0.00655493890261146,0.246342492444712,0.0365136226651777,0.0601581917637776,0.0809208866688353,0.115513321847723,0.0196204229100452,0.234192079355849,0.0249636628217894,0.108938065573031,0.0897763113682967,0.0314423357585695,0.00872172029261017,0.0618936038090253,0.0180896853940848,0.186871994209818,0.0285560004678109,0.00820708584699226,0.0614785163104289,0.146285837763518
0.0456566814813721,0.0273595771010959,0.692567835752895,0.00113067041828864,0.0101444647806502,0.00740038687755536,0.0209777028951614,0.00972128106323095,0.00789761060632697,0.0462507508019524,0.0127193463646452,0.0254148331281365,0.0135126780263798,0.0279959639552961,0.355848286295858,0.0345511556404567,0.0166759072281566,0.00773486493359842,0.00160342600158234,0.0469282401123363,0.00442350057616697,0.00556760496538755,0.0395823605174855,0.0665448038320237
0.38834526033398,0.499317171173809,0.101501516623618,0.00373918403908264,0.0150673323362135,0.0585566370580226,0.254216828626884,0.0108795518492441,0.781411153490184,0.19756963947461,0.0213542220667133,0.217485085776767,0.119465276674039,0.238067354455576,0.396633442047882,0.20463702263401,0.137396850828737,0.652238753423328,0.00883299357848092,0.0566311928643969,0.192219556743198,0.0149932394593059,0.260429704959211,0.0731168223263074
0.0273450779353783,0.0426086502024852,0.000923074629504426,0.0557856278806398,0.00911821089420808,0.091007150719308,0.140209056429812,0.0340859779531919,0.00792695635438886,0.111038787062457,0.022822130835469,0.0335889388405226,0.0170232687459388,0.0954036931308818,0.0123403979907346,0.0361037317338832,0.0350461472586926,0.0273986897673678,0.00156147704214837,0.0340663212514533,0.00912860380907424,0.0116403119594186,0.0628492456686356,0.0456881719595844
0.085536952498288,0.0354449493230309,0.186104254116726,0.906465003576467,0.00870683003875063,0.502856949264131,0.17864275556131,0.0117488591855842,0.0480799112602802,0.232322185950338,0.0763077791704876,0.0386668450575497,0.604225083642785,0.0779391855859004,0.0122894932296919,0.0511245646133118,0.701358716401946,0.0176897480738252,0.326877067055653,0.0677719280022028,0.712763023831535,0.904265526621894,0.176734078303932,0.108953204161952
0.0404823586693238,0.0599328453023894,0.00112950262365893,0.000633910375653216,0.00235551767760512,0.00323402982411134,0.0361396118092639,0.00537050165833111,0.00507712374744472,0.0144841556163879,0.00366203583430355,0.015207276630408,0.0904066947270964,0.0139488620737803,0.00616011334182181,0.0369151645398225,0.00958900520612682,0.00872785489220633,0.000810888148920298,0.0554621772536432,0.00959867034907003,0.00655124681042638,0.04191173184502,0.0526819402902961
0.088875476515767,0.0328234164623279,0.00942273114719623,0.00693934739023107,0.00833580036925699,0.00586137154667633,0.0307343461531486,0.00746257950142603,0.0292491673022841,0.0200657421091924,0.00696910949317988,0.0307267387205446,0.0239876194008532,0.0151364080718023,0.00927764881244799,0.0293554481895357,0.00645977859980412,0.00784764873454634,0.000815753745460463,0.0435328920417836,0.00335056174627759,0.00759661056789299,0.0518179232978183,0.172272946779592
